XH,XFSJ,zao,zhong,wan
29528440,2021/3/19,0,47.5,0
29528440,2021/3/20,0,23,0
29528440,2021/3/21,0,25,24
29528440,2021/3/22,0,24,10.2
29528440,2021/3/23,0,27.5,24
29528440,2021/3/24,0,0,27
29528440,2021/3/26,0,0,20
29528440,2021/3/27,0,14.5,27.5
29528440,2021/3/30,0,0,32
29528440,2021/3/31,0,0,31
29528440,2021/4/2,0,14.2,28
29528440,2021/4/7,0,0,11.2
29528440,2021/4/8,0,24.5,0
29528440,2021/4/9,0,0,18
29528440,2021/4/10,0,0,10
29528440,2021/4/13,0,0,25.5
29528440,2021/4/14,0,30,0
29528440,2021/4/15,0,11.2,0
29528440,2021/4/19,0,0,24
29528440,2021/4/26,0,0,18
29528440,2021/5/3,0,0,12.7
29528440,2021/5/5,0,15,0
29528440,2021/5/7,0,0,27
29528440,2021/5/10,0,0,27.5
29528440,2021/5/11,0,15,12.5
29528440,2021/5/13,0,18,0
29528440,2021/5/14,0,0,17
29528440,2021/5/15,0,12.5,26.5
29528440,2021/5/16,0,21.7,12.5
29528440,2021/5/19,14.2,0,0
29528440,2021/5/20,0,12.5,0
29528440,2021/5/26,14.2,22.5,0
29528440,2021/5/27,0,14,0
29528440,2021/5/30,0,15,0
29528440,2021/6/5,0,12.5,0
29528440,2021/6/9,0,9,13.5
29528440,2021/6/10,0,18,15
29528440,2021/6/12,0,0,14.4
29528440,2021/6/13,0,29,0
29528440,2021/6/17,0,13.4,12.5
29528440,2021/6/18,0,0,13
29528440,2021/6/19,0,0,9
29528440,2021/6/24,0,12.5,0
29528440,2021/6/25,0,14,0
29528440,2021/7/3,0,12,0
29528440,2021/7/4,0,15,0
29528440,2021/7/5,0,13,0
29528440,2021/7/7,0,12,0
29528440,2021/7/8,0,0,8.5
29528440,2021/8/27,0,0,28
29528440,2021/8/28,0,29,25
29528440,2021/8/29,0,12.5,19.5
29528440,2021/8/30,0,15,12
29528440,2021/8/31,26.4,0,0
29528440,2021/9/1,14.2,23,41.5
29528440,2021/9/2,0,12,16
29528440,2021/9/3,0,0,14.5
29528440,2021/9/4,11.2,0,0
29528440,2021/9/5,0,16,0
29528440,2021/9/6,0,15.5,0
29528440,2021/9/7,0,0,14.5
29528440,2021/9/8,0,36.8,0
29528440,2021/9/9,0,35.8,13.5
29528440,2021/9/10,0,15,54.8
29528440,2021/9/11,0,18.6,11.2
29528440,2021/9/12,0,13,9.6
29528440,2021/9/13,0,12,14
29528440,2021/9/14,0,27.4,0
29528440,2021/9/15,0,18.6,16
29528440,2021/9/16,0,11,28.6
29528440,2021/9/17,0,0,16.5
29528440,2021/9/18,0,15.5,18
29528440,2021/9/20,0,11,6
29528440,2021/9/21,0,8.5,55.6
29528440,2021/9/22,0,13,21
29528440,2021/9/23,0,28.6,11
29528440,2021/9/24,11.2,0,0
29528440,2021/9/27,0,12,20
29528440,2021/9/28,0,25.6,11
29528440,2021/9/29,0,16,11
29528440,2021/9/30,0,26,20
29528440,2021/10/1,13,0,29.8
29528440,2021/10/2,0,13,0
29528440,2021/10/3,0,28.6,19
29528440,2021/10/4,0,20.4,0
29528440,2021/10/5,11.2,0,0
29528440,2021/10/11,6.5,0,0
29528440,2021/10/15,0,0,25
29528440,2021/10/17,0,0,25.8
29528440,2021/10/18,0,0,27.4
29528440,2021/10/19,0,0,16
29528440,2021/10/21,0,11.5,0
29528440,2021/10/22,0,0,26.8
29528440,2021/10/23,0,15,0
29528440,2021/10/27,0,11,3
29528440,2021/10/28,0,12.5,15.5
29528440,2021/10/30,0,17.4,0
29528440,2021/11/1,0,17,24
29528440,2021/11/2,0,12,0
29528440,2021/11/4,0,11.5,12.5
29528440,2021/11/5,0,8.5,12
29528440,2021/11/6,12.2,0,35.6
29528440,2021/11/7,0,8.5,0
29528440,2021/11/8,0,0,16.2
29528440,2021/11/9,0,12.5,11
29528440,2021/11/10,14,0,0
29528440,2021/11/11,0,15,15
29528440,2021/11/12,0,17,15.5
29528440,2021/11/13,0,12.5,13
29528440,2021/11/14,0,12,0
29528440,2021/11/15,0,15,11.5
29528440,2021/11/16,0,12.2,12
29528440,2021/11/17,0,0,10.5
29528440,2021/11/18,0,15,19
29528440,2021/11/19,0,17,8.5
29528440,2021/11/20,0,33.1,0
29528440,2021/11/21,0,21.6,0
29528440,2021/11/23,0,12,0
29528440,2021/11/24,0,0,14.5
29528440,2021/11/25,0,0,16
29528440,2021/11/27,0,32.8,17
29528440,2021/11/28,0,16,16
29528440,2021/11/29,0,12.2,13.5
29528440,2021/11/30,0,18,0
29528440,2021/12/3,0,0,16.2
29528440,2021/12/4,0,11.5,9
29528440,2021/12/5,0,0,27.4
29528440,2021/12/7,0,31.6,0
29528440,2021/12/8,0,11.5,12
29528440,2021/12/9,0,0,11
29528440,2021/12/10,0,32.6,12
29528440,2021/12/11,0,8.5,18.6
29528440,2021/12/12,0,15,17.4
29528440,2021/12/13,0,14.5,19.8
29528440,2021/12/14,0,0,16.2
29528440,2021/12/15,0,15,15
29528440,2021/12/16,0,28,0
29528440,2021/12/17,0,15,17.4
29528440,2021/12/18,0,15,0
29528440,2021/12/20,0,15.5,18.6
29528440,2021/12/21,0,15.5,9
29528440,2021/12/22,0,28,16
29528440,2021/12/23,0,11.5,17.4
29528440,2021/12/24,0,15,0
29528440,2022/3/11,0,15,35
29528440,2022/3/12,0,11.5,13
29528440,2022/3/13,0,15,12.5
29528440,2022/3/14,0,17,0
29528440,2022/3/16,0,14.5,13
29528440,2022/3/17,0,15,13
29528440,2022/3/18,0,13,14.5
29528440,2022/3/19,0,15,0
29528440,2022/3/20,0,15,15
29528440,2022/3/21,0,15,16.2
29528440,2022/3/22,0,15.5,15.5
29528440,2022/3/23,0,15,23.2
29528440,2022/3/24,0,15,0
29528440,2022/3/25,0,0,28
29528440,2022/3/26,0,7.5,0
29528440,2022/3/27,0,16,0
29528440,2022/3/28,0,18,12
29528440,2022/3/29,0,15,58.5
29528440,2022/3/30,0,14.4,19
29528440,2022/3/31,0,15,14
29528440,2022/4/1,0,0,16.8
29528440,2022/4/2,0,17,7
29528440,2022/4/3,0,0,13
29528440,2022/4/4,0,0,18
29528440,2022/4/5,0,0,28
29528440,2022/4/7,14.3,0,79
29528440,2022/4/8,0,15,0
29528440,2022/4/9,0,16,15
29528440,2022/4/10,0,15.5,23
29528440,2022/4/11,0,14.5,14.5
29528440,2022/4/12,0,12,15
29528440,2022/4/13,0,17,15
29528440,2022/4/14,0,14.5,16.5
29528440,2022/4/15,0,14.5,13.5
29528440,2022/4/16,0,15.5,13
29528440,2022/4/17,0,18,0
29528440,2022/4/18,12.2,0,14.5
29528440,2022/4/19,0,0,24.5
29528440,2022/4/20,0,15,13.5
29528440,2022/4/21,0,15.5,14.5
29528440,2022/4/22,0,0,15
29528440,2022/4/23,13.2,0,21.6
29528440,2022/4/24,0,15.5,4.5
29528440,2022/4/25,0,14,0
29528440,2022/4/26,0,0,13
29528440,2022/4/27,0,15.5,47
29528440,2022/4/28,0,17,11.5
29528440,2022/4/29,0,16,12
29528440,2022/4/30,0,14.5,11.5
29528440,2022/5/1,0,15.5,11.5
29528440,2022/5/24,0,0,15
29528440,2022/5/25,0,0,18
29528440,2022/5/26,0,0,13
29528440,2022/5/27,0,0,18
29528440,2022/5/28,0,0,16
29528440,2022/5/29,0,22,18
29528440,2022/5/30,0,22,11.5
29528440,2022/5/31,0,30,13
29528440,2022/6/1,0,30,26.4
29528440,2022/6/2,0,0,172.3
29528440,2022/6/5,0,11,0
29528440,2022/6/6,0,0,17
29528440,2022/6/7,0,15,52
29528440,2023/4/15,0,0,13
34929039,2018/10/7,0,0,6
34929039,2018/10/8,0,0,11
34929039,2018/10/10,8,0,0
34929039,2018/10/11,5.5,0,0
34929039,2018/10/12,8,0,0
34929039,2018/10/13,8,13,0
34929039,2018/10/14,7,9,0
34929039,2018/10/15,7,10.5,0
34929039,2018/10/16,7.5,0,18
34929039,2018/10/18,0,8.5,0
34929039,2018/10/19,14,0,6.59
34929039,2018/10/20,0,15,6
34929039,2018/10/21,0,7,16.5
34929039,2018/10/22,6,8,5
34929039,2018/10/23,10,13,10
34929039,2018/10/24,7.5,9,0
34929039,2018/10/28,8,11,0
34929039,2018/10/29,0,0,10.54
34929039,2018/10/30,2.6,4,14.04
34929039,2018/10/31,2.6,4,4.04
34929039,2018/11/1,2.6,15,0
34929039,2018/11/8,0,5,10
34929039,2018/11/9,0,5,14
34929039,2018/11/17,0,0,5
34929039,2018/11/18,7.5,4.5,0
34929039,2018/11/19,2.4,0,0
34929039,2018/11/23,0,0,6
34929039,2018/11/29,0,0,9.54
34929039,2018/12/1,22.5,0,0
34929039,2018/12/3,0,8.5,2
34929039,2018/12/4,0,8.5,8.5
34929039,2018/12/5,0,10,0
34929039,2018/12/6,0,9,4
34929039,2018/12/8,0,0,5.5
34929039,2018/12/10,0,8.5,0
34929039,2018/12/11,0,0,10
34929039,2018/12/14,0,10,0
34929039,2018/12/16,0,0,10
34929039,2018/12/17,0,16.92,0
34929039,2018/12/18,5,14.8,0
34929039,2018/12/19,6,6.6,11.5
34929039,2018/12/20,0,7.88,10
34929039,2018/12/21,0,6.5,4
34929039,2018/12/22,5.6,0,0
34929039,2018/12/30,0,8,9
34929039,2018/12/31,0,7,15.5
34929039,2019/1/1,5,0,0
34929039,2019/1/3,3.9,0,3.4
34929039,2019/1/4,4.5,0,13.5
34929039,2019/1/5,7,0,0
34929039,2019/1/6,0,11.5,0
34929039,2019/1/7,7.5,0,0
34929039,2019/1/8,7.5,5.5,14
34929039,2019/1/9,7,24,0
34929039,2019/1/10,9.2,9,0
34929039,2019/1/11,5.4,0,9.5
34929039,2019/1/12,0,7.8,10
34929039,2019/2/23,0,7.5,0
34929039,2019/2/24,5,9,13.5
34929039,2019/2/25,5,2.5,9
34929039,2019/2/26,3.9,0,7.5
34929039,2019/2/27,6,9.5,13.5
34929039,2019/2/28,3.5,10.5,9
34929039,2019/3/1,4.5,0,6.5
34929039,2019/3/2,7,0,0
34929039,2019/3/3,10.5,0,0
34929039,2019/3/4,4.9,0,0
34929039,2019/3/5,3.5,0,4.9
34929039,2019/3/6,0,8,7.5
34929039,2019/3/7,4,0,0
34929039,2019/3/8,4,9,9.5
34929039,2019/3/10,10.2,0,0
34929039,2019/3/11,0,0,9
34929039,2019/3/12,0,0,12
34929039,2019/3/13,0,8.5,0
34929039,2019/3/14,0,0,14.2
34929039,2019/3/15,0,8.5,0
34929039,2019/3/16,2,9,6
34929039,2019/3/17,7,9.5,10
34929039,2019/3/18,0,0,10.8
34929039,2019/3/19,0,13,8
34929039,2019/3/20,0,14.5,9
34929039,2019/3/21,0,14,11.5
34929039,2019/3/22,0,14,0
34929039,2019/3/23,6,10,9
34929039,2019/3/24,0,0,9
34929039,2019/3/25,6.5,7.5,10.5
34929039,2019/3/26,0,9.5,15.5
34929039,2019/3/27,8,8.54,10
34929039,2019/3/28,0,5,10
34929039,2019/3/29,7.5,13.5,8
34929039,2019/3/30,0,13.5,0
34929039,2019/3/31,0,6,8.5
34929039,2019/4/1,0,6,0
34929039,2019/4/2,0,10.8,0
34929039,2019/4/3,0,10.5,12
34929039,2019/4/4,5.6,8.5,15
34929039,2019/4/5,6,0,0
34929039,2019/4/7,0,9.54,6.5
34929039,2019/4/8,0,9,0
34929039,2019/4/9,6.5,0,9
34929039,2019/4/10,0,6.5,9
34929039,2019/4/11,6.5,0,10
34929039,2019/4/12,6.5,0,0
34929039,2019/4/13,6.5,12,11.5
34929039,2019/4/14,6.5,5,0
34929039,2019/4/15,0,9,0
34929039,2019/4/16,0,10.5,10
34929039,2019/4/17,0,9,1.5
34929039,2019/4/18,7.5,0,0
34929039,2019/4/19,6.5,0,0
34929039,2019/4/21,0,5,8
34929039,2019/4/22,0,10.5,6.5
34929039,2019/4/23,6,0,0
34929039,2019/4/24,6.7,8.5,7.5
34929039,2019/4/25,5.5,0,22
34929039,2019/4/26,4.5,2.4,0
34929039,2019/4/29,6,8.5,10.5
34929039,2019/4/30,5.5,11,8.5
34929039,2019/5/1,4,0,0
34929039,2019/5/5,0,0,10.5
34929039,2019/5/6,5,8.5,2.6
34929039,2019/5/7,1.5,0,0
34929039,2019/5/13,6.5,9.5,9.5
34929039,2019/5/17,0,0,8
34929039,2019/5/18,0,14.54,0
34929039,2019/5/19,0,12.8,0
34929039,2019/5/20,6.5,0,0
34929039,2019/5/21,5.6,0,0
34929039,2019/5/22,0,9.5,0
34929039,2019/5/24,4,0,0
34929039,2019/5/25,9,0,0
34929039,2019/5/26,0,0,5.5
34929039,2019/5/27,4,10,0
34929039,2019/5/28,5,12,0
34929039,2019/5/29,4,8,0
34929039,2019/5/30,4,8.5,0
34929039,2019/5/31,4,8,0
34929039,2019/6/1,5.4,0,0
34929039,2019/6/2,3.1,0,0
34929039,2019/6/3,4.1,0,5
34929039,2019/6/4,6,7,0
34929039,2019/6/5,6,2,0
34929039,2019/6/6,5.1,4,0
34929039,2019/6/8,0,15.27,0
34929039,2019/6/9,0,8.5,0
34929039,2019/6/10,5.1,10,4
34929039,2019/6/11,4.1,11.5,0
34929039,2019/6/12,4.1,0,3
34929039,2019/6/13,4.3,0,0
34929039,2019/6/14,4.1,8.5,0
34929039,2019/6/15,4.6,0,0
34929039,2019/6/17,0,0,1.6
34929039,2019/6/19,4,10.5,0
34929039,2019/6/21,8,11.5,0
34929039,2019/6/22,6,0,0
34929039,2019/8/30,0,5,7.7
34929039,2019/8/31,4.5,0,0
34929039,2019/9/1,2,0,0
34929039,2019/9/7,0,0,12
34929039,2019/9/9,0,0,10
34929039,2019/9/10,6.7,9.5,0
34929039,2019/9/11,0,8,0
34929039,2019/9/13,15.3,0,0
34929039,2019/9/14,0,10,13
34929039,2019/9/15,0,12,0
34929039,2019/9/16,4.5,7.5,0
34929039,2019/9/18,8.7,0,0
34929039,2019/9/22,6,20,7
34929039,2019/9/24,0,19,0
34929039,2019/9/28,0,11,0
34929039,2019/10/7,0,0,8
34929039,2019/10/12,5,12,0
34929039,2019/10/13,5,11,10
34929039,2019/10/14,5,0,10
34929039,2019/10/15,5.5,0,0
34929039,2019/10/16,7,10.5,4.5
34929039,2019/10/17,5,0,0
34929039,2019/10/18,5.2,21,0
34929039,2019/10/19,11.4,11,8
34929039,2019/10/20,6,5,0
34929039,2019/10/21,0,8,0
34929039,2019/10/22,0,9,0
34929039,2019/10/23,0,7.5,0
34929039,2019/10/24,5.4,0,2
34929039,2019/10/25,5.4,0,12
34929039,2019/10/27,6.2,0,0
34929039,2019/10/28,7.2,11,14.5
34929039,2019/10/29,6.6,11,0
34929039,2019/10/30,6.2,0,0
34929039,2019/10/31,5,0,0
34929039,2019/11/1,6.2,0,0
34929039,2019/11/2,0,0,9.5
34929039,2019/11/3,0,0,8
34929039,2019/11/4,6.2,0,5.6
34929039,2019/11/5,17.5,0,0
34929039,2019/11/6,8.7,0,5.5
34929039,2019/11/7,6.7,0,10.4
34929039,2019/11/8,8.6,0,4
34929039,2019/11/9,7,0,22.1
34929039,2019/11/10,9.5,0,14.5
34929039,2019/11/11,5.5,0,0
34929039,2019/11/12,6.6,11.5,0
34929039,2019/11/13,0,12.5,0
34929039,2019/11/14,6.6,0,0
34929039,2019/11/15,6.6,0,0
34929039,2019/11/16,0,0,7.8
34929039,2019/11/17,10.1,0,0
34929039,2019/11/18,7,0,0
34929039,2019/11/19,6.2,15,0
34929039,2019/11/20,11,5.7,0
34929039,2019/11/21,6.6,0,0
34929039,2019/11/22,5.2,12.5,0
34929039,2019/11/23,11.8,0,0
34929039,2019/11/24,0,0,12.1
34929039,2019/11/25,5.6,0,12.5
34929039,2019/11/27,11,0,0
34929039,2019/11/29,5.5,0,0
34929039,2019/12/1,0,14,5
34929039,2019/12/2,5.5,0,5.6
34929039,2019/12/3,4,13,17.6
34929039,2019/12/4,10,0,8
34929039,2019/12/5,6.6,0,5
34929039,2019/12/7,0,0,5.6
34929039,2019/12/8,0,0,10
34929039,2019/12/9,6.6,0,0
34929039,2019/12/10,0,5,6.5
34929039,2019/12/11,11,0,14
34929039,2019/12/13,0,17,16.5
34929039,2019/12/14,3.9,7.5,0
34929039,2019/12/15,0,0,10
34929039,2019/12/17,5.5,11,9
34929039,2019/12/18,11,2,0
34929039,2019/12/19,7.1,10.2,0
34929039,2019/12/20,7.1,0,0.54
34929039,2019/12/23,0,11,0
34929039,2019/12/24,7.1,11,0
34929039,2019/12/27,0,24.5,0
34929039,2019/12/31,0,0,11
34929039,2020/1/3,7.1,0,17
34929039,2020/5/27,0,0,9
34929039,2020/5/28,0,0,8.5
34929039,2020/5/29,5,9,0
34929039,2020/5/30,13.4,7.5,0
34929039,2020/5/31,6.1,14.5,8
34929039,2020/6/1,0,0,8
34929039,2020/6/5,3.5,0,0
34929039,2020/6/6,0,7,7
34929039,2020/6/8,5.9,0,14
34929039,2020/6/9,0,7,0
34929039,2020/6/12,0,7,0
34929039,2020/6/14,0,0,5.5
34929039,2020/6/15,7.2,0,4.4
34929039,2020/6/16,0,19,5.8
34929039,2020/6/23,0,0,16.24
34929039,2020/6/25,0,0,45.02
34929039,2020/6/27,2.5,0,5.5
34929039,2020/6/29,0,7,0
34929039,2020/6/30,0,0,11
34929039,2020/7/2,0,8,0
34929039,2020/8/30,0,10,0
34929039,2020/9/1,5,9.5,22.2
34929039,2020/9/2,0,10,0
34929039,2020/9/3,7,10.5,0
34929039,2020/9/23,0,8.5,0
34929039,2020/10/4,0,8,15.4
34929039,2020/10/5,0,9,12
34929039,2020/10/6,7,8.2,0
34929039,2020/10/7,4.5,8,0
34929039,2020/10/8,0,11.5,0
34929039,2020/10/9,0,8.7,0
34929039,2020/10/10,0,12,0
34929039,2020/10/11,4.5,14,5.7
34929039,2020/10/12,5,0,12.5
34929039,2020/10/13,4.5,0,0
34929039,2020/10/20,0,11,0
34929039,2020/10/26,4.5,20.78,0
34929039,2020/10/27,0,11.5,0
34929039,2020/10/28,0,13,10.5
34929039,2020/10/29,0,9.5,10
34929039,2020/10/30,0,13.5,5.7
34929039,2020/10/31,0,0,17
34929039,2020/11/1,0,0,11.5
34929039,2020/11/2,0,0,14.8
34929039,2020/11/3,3,10.5,12
34929039,2020/11/4,6.5,9,0
34929039,2020/11/5,0,14,0
34929039,2020/11/7,0,17,7.5
34929039,2020/11/8,0,16,0
34929039,2020/11/9,0,20,0
34929039,2020/11/10,0,6.5,0
34929039,2020/11/11,0,16.87,11.5
34929039,2020/11/12,0,0,10.5
34929039,2020/11/13,0,9,12
34929039,2020/11/14,0,0.54,0
34929039,2020/11/15,6.5,6.5,0
34929039,2020/11/21,6.2,8.5,8.5
34929039,2020/11/22,0,16,0
34929039,2020/11/25,0,4,0
34929039,2020/11/26,0,0,12
34929039,2020/11/30,0,11,0
34929039,2020/12/2,0,0,10
34929039,2020/12/14,0,11.3,0
34929039,2021/3/16,0,3.9,0
34929039,2021/3/24,0,2,0
34929039,2021/3/30,0,9.5,0
34929039,2021/4/29,0,9.5,0
34929039,2021/4/30,3.5,9.5,0
34929039,2021/5/4,0,26,0
34929039,2021/5/6,7.5,0,0
34929039,2021/5/7,5,0,0
34929039,2021/5/10,9,9,0
34929039,2021/5/11,5,0,0
34929039,2021/5/13,5,0,0
34929039,2021/5/14,6.5,0,0
34929039,2021/5/15,0,0,16
34929039,2021/5/17,5,0,0
34929039,2021/5/18,0,9.5,0
34929039,2021/5/19,5,12.5,0
34929039,2021/5/20,5,0,0
34929039,2021/5/21,5,0,0
34929039,2021/5/22,5,0,0
34929039,2021/5/23,0,11,0
34929039,2021/5/24,8,6.5,0
34929039,2021/5/25,5,9,0
34929039,2021/5/26,5,11.5,0
34929039,2021/5/28,5,0,0
34929039,2021/5/29,5,0,0
34929039,2021/5/30,5,0,0
34929039,2021/5/31,17.5,0,0
34929039,2021/6/1,6,0,0
34929039,2021/6/2,6.5,11.5,0
34929039,2021/6/3,7.5,0,0
34929039,2021/6/4,6.5,0,0
34929039,2021/6/6,9,0,0
34929039,2021/6/7,6.5,14,7
34929039,2021/6/8,6.5,20.2,0
34929039,2021/6/9,6.5,10,0
34929039,2021/6/10,6,11.5,0
34929039,2021/6/11,6.5,10.5,9.7
34929039,2021/6/12,6.5,0,0
34929039,2021/6/13,5,0,0
34929039,2021/6/14,6.5,0,0
34929039,2021/6/15,6.5,7,0
34929039,2021/6/16,6.5,9,0
34929039,2021/6/17,6.5,9.5,0
34929039,2021/6/18,0,31,6
34929039,2021/6/21,0,11,0
34929039,2021/6/23,0,8.7,0
34929039,2021/6/24,0,18.1,0
34929039,2021/6/25,0,10.5,9.5
34929039,2021/6/26,10,0,0
34929039,2021/6/27,9,0,0
34929039,2021/6/29,6.5,0,0
34929039,2021/7/1,0,9,0
34929039,2021/7/2,6.5,0,14.5
34929039,2021/7/3,6.5,0,0
34929039,2021/7/5,7,0,0
34929039,2021/7/6,7.7,0,0
34929039,2021/7/7,6.5,0,0
34929039,2021/7/8,6.5,10.5,2
34929039,2021/8/28,0,0,4.5
34929039,2021/8/29,6.5,33.3,0
34929039,2021/8/30,6.5,14.3,7.5
34929039,2021/8/31,0,0,4.8
34929039,2021/9/1,0,0,6.2
34929039,2021/9/2,0,0,7
34929039,2021/9/3,6.5,9,15
34929039,2021/9/4,0,8,11.5
34929039,2021/9/5,0,11,9.5
34929039,2021/9/6,0,9.5,4
34929039,2021/9/7,6.5,10,0
34929039,2021/9/8,6.5,14,15.4
34929039,2021/9/9,0,0,9
34929039,2021/9/10,6.5,12,0
34929039,2021/9/11,0,0,12.8
34929039,2021/9/12,7.5,0,10
34929039,2021/9/13,0,9.5,19
34929039,2021/9/14,0,11,8
34929039,2021/9/15,6.5,8,0
34929039,2021/9/17,6.5,20,0
34929039,2021/9/18,10.5,0,9.5
34929039,2021/9/19,0,10.5,8
34929039,2021/9/21,0,14.5,8
34929039,2021/9/22,0,0,14
34929039,2021/9/23,0,0,11
34929039,2021/9/24,0,0,9
34929039,2021/9/25,0,16,11
34929039,2021/9/26,0,9,0
34929039,2021/9/27,0,5.3,11
34929039,2021/9/29,7,0,0
34929039,2021/9/30,0,17,13
34929039,2021/10/2,0,0,7
34929039,2021/10/4,0,0,10.2
34929039,2021/10/6,0,0,7
34929039,2021/10/8,8.5,0,0
34929039,2021/10/9,0,0,11
34929039,2021/10/10,0,0,6.5
34929039,2021/10/12,0,7,0
34929039,2021/10/13,0,0,11
34929039,2021/10/16,0,0,11
34929039,2021/10/17,0,12,11
34929039,2021/10/19,0,16.3,0
34929039,2021/10/24,6.5,11.5,0
34929039,2021/10/27,6.5,26,0
34929039,2021/10/28,0,20,0
34929039,2021/10/31,7.5,0,0
34929039,2021/11/3,7.7,0,0
34929039,2021/11/4,0,11,7
34929039,2021/11/6,8,0,8
34929039,2021/11/7,11,0,0
34929039,2021/11/8,0,0,14
34929039,2021/11/9,0,0,20.5
34929039,2021/11/10,0,0,8
34929039,2021/11/11,0,0,13.8
34929039,2021/11/12,7,5,0
34929039,2021/11/13,0,0,12.3
34929039,2021/11/14,7.2,14,0
34929039,2021/11/15,0,0,11.71
34929039,2021/11/16,0,18.8,24
34929039,2021/11/17,0,0,2.3
34929039,2021/11/18,0,15.5,0
34929039,2021/11/19,0,0,23
34929039,2021/11/20,9,0,7
34929039,2021/11/21,6.5,10.5,11
34929039,2021/11/22,0,10.5,11
34929039,2021/11/23,0,20.1,13.8
34929039,2021/11/24,0,0,12
34929039,2021/11/25,0,12,8
34929039,2021/11/28,12,0,13.8
34929039,2021/11/29,0,14,29
34929039,2021/11/30,0,0,15
34929039,2021/12/1,15.6,0,0
34929039,2021/12/2,7.7,0,9.9
34929039,2021/12/3,6.7,0,8
34929039,2021/12/4,6.5,12.5,11.5
34929039,2021/12/5,0,22,11
34929039,2021/12/6,0,0,10
34929039,2021/12/7,0,27,15
34929039,2021/12/8,6.5,14.5,13.8
34929039,2021/12/9,0,13,8.8
34929039,2021/12/11,21,0,11.3
34929039,2021/12/12,8,18.5,14.1
34929039,2021/12/13,0,14,0
34929039,2021/12/14,2,24,0
34929039,2021/12/15,0,24.5,17
34929039,2021/12/16,6.5,0,0
34929039,2021/12/17,5,0,0
34929039,2021/12/18,0,0,18
34929039,2021/12/19,13,0,0
34929039,2021/12/20,5,14.5,0
34929039,2021/12/21,0,25.8,9
34929039,2021/12/22,0,26,14.5
34929039,2021/12/23,0,5,0
34929039,2021/12/24,0,30.5,0
34929039,2021/12/25,5,8,18.5
34929039,2021/12/26,6.5,20,0
34929039,2022/3/10,0,11.5,12
34929039,2022/3/11,0,13,7.5
34929039,2022/3/12,0,11,0
34929039,2022/3/13,0,8,11
34929039,2022/3/14,0,22.5,15.3
34929039,2022/3/15,0,0,19.3
34929039,2022/3/16,13.5,0,11
34929039,2022/3/17,0,36,0
34929039,2022/3/18,0,13,12
34929039,2022/3/19,0,0,11
34929039,2022/3/20,0,10.5,11
34929039,2022/3/21,7,0,7
34929039,2022/3/22,0,8.5,24.7
34929039,2022/3/23,0,22.8,12
34929039,2022/3/24,0,10,7
34929039,2022/3/25,6.5,20,10.5
34929039,2022/3/26,6.5,0,27.5
34929039,2022/3/27,10,0,16.7
34929039,2022/3/28,0,12.5,31
34929039,2022/3/29,0,8,12
34929039,2022/3/30,0,5,18.5
34929039,2022/3/31,0,12.5,15.7
34929039,2022/4/1,0,9,5
34929039,2022/4/2,0,16.5,6
34929039,2022/4/3,0,14.2,10
34929039,2022/4/4,0,8.5,14.5
34929039,2022/4/5,0,9,12.1
34929039,2022/4/6,0,0,10
34929039,2022/4/7,6.5,10.5,16
34929039,2022/4/8,0,9.5,11
34929039,2022/4/9,0,10.85,9
34929039,2022/4/10,0,6,13.2
34929039,2022/4/11,0,12.5,0
34929039,2022/4/12,0,8.5,11
34929039,2022/4/13,0,10.5,0
34929039,2022/4/14,0,11.5,9
34929039,2022/4/15,0,10.5,14.2
34929039,2022/4/16,0,8.5,9
34929039,2022/4/18,0,7,9
34929039,2022/4/19,0,14.5,9
34929039,2022/4/20,6.5,10,10.5
34929039,2022/4/21,0,6,16.2
34929039,2022/4/22,0,8.5,7.2
34929039,2022/4/23,0,11,10
34929039,2022/4/24,0,9,10
34929039,2022/4/25,0,8.5,2
34929039,2022/5/26,0,8.5,40.5
34929039,2022/5/27,0,21.15,0
34929039,2022/5/28,0,8,0
34929039,2022/5/29,0,8,8
34929039,2022/5/30,0,11.23,11.5
34929039,2022/5/31,49.5,0,8.5
48316174,2018/11/5,4.5,19,8.5
48316174,2018/11/6,0,9,0
48316174,2018/11/22,0,0,9
48316174,2018/12/7,0,9,11
48316174,2018/12/13,0,0,11
48316174,2018/12/22,0,0,10
48316174,2018/12/23,0,0,4
48316174,2018/12/24,0,9,0
48316174,2018/12/25,0,9,0
48316174,2018/12/26,0,13,0
48316174,2018/12/29,0,12,0
48316174,2018/12/31,2,0,0
48316174,2019/1/1,0,6,0
48316174,2019/1/2,11,0,0
48316174,2019/1/3,5,0,0
48316174,2019/1/4,8.5,0,0
48316174,2019/1/7,4.5,0,0
48316174,2019/1/8,5.6,0,0
48316174,2019/1/9,4.5,0,0
48316174,2019/2/28,0,7,0
48316174,2019/3/2,4.1,10.5,0
48316174,2019/3/5,5,0,0
48316174,2019/3/8,0,8,0
48316174,2019/3/13,0,9,0
48316174,2019/3/25,0,9.5,0
48316174,2019/4/17,0,0,9
48316174,2019/5/24,4,0,0
48316174,2019/5/26,0,0,9.5
48316174,2019/5/27,5,0,0
48316174,2019/5/28,3.5,13.5,0
48316174,2019/5/31,5,0,0
48316174,2019/6/14,0,10.5,0
48316174,2019/6/15,5,0,0
48316174,2019/6/16,2,0,0
48316174,2019/9/17,0,10.5,0
48316174,2019/10/9,5,10.5,0
